customer_id,city,age_group,segment,signup_date
C07197,Dhaka,25-34,Occasional,2025-05-08
C07198,Dhaka,18-24,Occasional,2025-01-22
C07199,Dhaka,35-44,Regular,2024-12-11
C07200,Rajshahi,25-34,Occasional,2024-09-16
C07201,Sylhet,25-34,Regular,2024-04-08
C07202,Sylhet,25-34,High Value,2025-01-20
C07203,Khulna,18-24,Occasional,2025-09-02
C07204,Dhaka,45-54,Regular,2024-03-17
C07205,Chittagong,18-24,Regular,2024-03-01
C07206,Dhaka,55+,Regular,2025-10-15
C07207,Dhaka,55+,Regular,2024-07-28
C07208,Dhaka,55+,Regular,2024-07-14
C07209,Sylhet,25-34,Regular,2025-02-27
C07210,Dhaka,35-44,Regular,2024-09-30
C07211,Dhaka,25-34,High Value,2024-04-14
C07212,Dhaka,18-24,Regular,2024-12-08
C07213,Chittagong,25-34,Occasional,2024-01-11
C07214,Dhaka,25-34,Occasional,2024-11-11
C07215,Dhaka,25-34,Regular,2025-06-26
C07216,Chittagong,35-44,Regular,2024-09-23
C07217,Dhaka,25-34,Regular,2025-10-25
C07218,Dhaka,25-34,Regular,2024-11-23
C07219,Dhaka,18-24,High Value,2025-04-16
C07220,Dhaka,18-24,Regular,2025-07-12
C07221,Dhaka,18-24,High Value,2025-06-01
C07222,Dhaka,35-44,Regular,2024-03-21
C07223,Dhaka,35-44,Regular,2024-06-30
C07224,Chittagong,25-34,Regular,2024-07-02
C07225,Sylhet,35-44,Occasional,2025-06-01
C07226,Dhaka,18-24,Regular,2024-10-05
C07227,Dhaka,25-34,Regular,2025-07-28
C07228,Dhaka,45-54,High Value,2024-03-08
C07229,Dhaka,25-34,Regular,2024-07-27
C07230,Dhaka,45-54,Regular,2024-06-04
C07231,Rajshahi,35-44,Occasional,2025-10-08
C07232,Dhaka,18-24,Regular,2024-06-29
C07233,Dhaka,25-34,Occasional,2024-02-10
C07234,Dhaka,25-34,Occasional,2024-08-09
C07235,Chittagong,18-24,Regular,2025-09-12
C07236,Dhaka,35-44,Occasional,2025-03-16
C07237,Dhaka,18-24,Regular,2024-03-23
C07238,Dhaka,25-34,Regular,2024-09-07
C07239,Khulna,45-54,High Value,2024-07-12
C07240,Dhaka,45-54,Occasional,2024-07-27
C07241,Dhaka,35-44,Occasional,2025-01-16
C07242,Sylhet,25-34,Occasional,2024-05-01
C07243,Dhaka,25-34,Occasional,2024-05-20
C07244,Dhaka,25-34,Regular,2025-03-03
C07245,Rajshahi,25-34,Regular,2025-10-02
C07246,Dhaka,45-54,High Value,2024-05-02
C07247,Khulna,25-34,Occasional,2025-08-24
C07248,Dhaka,18-24,Regular,2025-08-05
C07249,Chittagong,25-34,Occasional,2024-11-09
C07250,Dhaka,18-24,High Value,2025-01-19
C07251,Chittagong,18-24,High Value,2025-05-11
C07252,Dhaka,18-24,Regular,2024-07-28
C07253,Khulna,55+,Regular,2025-09-04
C07254,Dhaka,25-34,Occasional,2024-08-26
C07255,Dhaka,18-24,Occasional,2024-11-30
C07256,Rajshahi,18-24,Occasional,2024-09-05
C07257,Dhaka,45-54,Occasional,2025-06-05
C07258,Dhaka,55+,Regular,2024-01-12
C07259,Dhaka,25-34,Regular,2024-09-30
C07260,Sylhet,45-54,Regular,2025-03-02
C07261,Dhaka,25-34,Occasional,2025-05-11
C07262,Dhaka,25-34,Regular,2025-07-27
C07263,Dhaka,18-24,Occasional,2024-09-24
C07264,Dhaka,35-44,Occasional,2025-02-15
C07265,Sylhet,18-24,High Value,2024-06-26
C07266,Sylhet,25-34,Occasional,2024-07-31
C07267,Dhaka,25-34,Occasional,2025-05-02
C07268,Dhaka,45-54,Occasional,2024-12-21
C07269,Dhaka,35-44,Regular,2024-06-25
C07270,Chittagong,18-24,Regular,2025-06-29
C07271,Chittagong,25-34,Occasional,2025-01-22
C07272,Chittagong,35-44,Regular,2024-02-11
C07273,Sylhet,25-34,High Value,2024-12-18
C07274,Chittagong,35-44,Regular,2025-07-12
C07275,Chittagong,18-24,Occasional,2025-09-05
C07276,Dhaka,25-34,High Value,2024-08-17
C07277,Chittagong,25-34,Occasional,2025-05-02
C07278,Chittagong,18-24,Regular,2024-01-26
C07279,Dhaka,25-34,Regular,2024-05-14
C07280,Dhaka,25-34,Regular,2024-02-21
C07281,Dhaka,18-24,High Value,2025-01-25
C07282,Dhaka,25-34,Regular,2025-04-14
C07283,Chittagong,55+,Regular,2025-08-18
C07284,Dhaka,18-24,Regular,2024-09-22
C07285,Dhaka,25-34,Regular,2024-03-09
C07286,Sylhet,25-34,Regular,2024-07-21
C07287,Chittagong,25-34,Regular,2024-10-21
C07288,Dhaka,18-24,Regular,2025-08-21
C07289,Dhaka,18-24,Occasional,2024-02-13
C07290,Dhaka,18-24,High Value,2025-08-22
C07291,Sylhet,18-24,Regular,2025-07-23
C07292,Dhaka,25-34,Regular,2024-07-04
C07293,Dhaka,35-44,Occasional,2025-05-24
C07294,Sylhet,25-34,Regular,2025-07-30
C07295,Khulna,35-44,Regular,2024-04-05
C07296,Dhaka,25-34,High Value,2025-09-08
C07297,Dhaka,25-34,Occasional,2024-03-14
C07298,Dhaka,25-34,Occasional,2024-07-22
C07299,Khulna,25-34,Occasional,2024-06-17
C07300,Chittagong,25-34,High Value,2025-01-13
C07301,Sylhet,25-34,Regular,2025-04-27
C07302,Chittagong,18-24,Occasional,2024-11-08
C07303,Dhaka,18-24,Regular,2024-12-10
C07304,Rajshahi,35-44,Occasional,2025-08-15
C07305,Dhaka,25-34,Regular,2024-12-17
C07306,Khulna,25-34,High Value,2025-02-11
C07307,Chittagong,18-24,Regular,2025-02-02
C07308,Chittagong,35-44,Regular,2024-07-06
C07309,Rajshahi,25-34,Regular,2025-05-30
C07310,Chittagong,25-34,Regular,2025-04-26
C07311,Dhaka,35-44,Regular,2024-10-28
C07312,Dhaka,25-34,Regular,2024-10-08
C07313,Dhaka,25-34,Regular,2025-03-31
C07314,Dhaka,25-34,Regular,2024-10-08
C07315,Chittagong,25-34,Regular,2025-02-13
C07316,Sylhet,35-44,High Value,2024-01-14
C07317,Sylhet,25-34,Regular,2024-09-02
C07318,Dhaka,18-24,Regular,2024-08-08
C07319,Sylhet,35-44,Occasional,2025-01-18
C07320,Dhaka,25-34,Regular,2024-06-22
C07321,Dhaka,55+,Regular,2024-12-12
C07322,Chittagong,18-24,Regular,2025-05-31
C07323,Dhaka,25-34,Occasional,2024-10-24
C07324,Dhaka,25-34,Occasional,2024-03-14
C07325,Dhaka,25-34,High Value,2024-04-20
C07326,Dhaka,18-24,Regular,2024-02-03
C07327,Dhaka,25-34,Occasional,2025-04-19
C07328,Dhaka,35-44,Occasional,2025-02-09
C07329,Chittagong,35-44,Occasional,2024-02-13
C07330,Dhaka,25-34,Regular,2024-09-09
C07331,Rajshahi,18-24,Occasional,2025-05-19
C07332,Dhaka,25-34,Regular,2024-01-03
C07333,Dhaka,25-34,Occasional,2024-10-24
C07334,Dhaka,35-44,Regular,2024-12-29
C07335,Rajshahi,25-34,Occasional,2025-07-04
C07336,Khulna,25-34,Occasional,2025-10-16
C07337,Chittagong,18-24,Occasional,2025-02-04
C07338,Dhaka,18-24,Occasional,2024-02-29
C07339,Dhaka,25-34,Occasional,2025-08-13
C07340,Dhaka,18-24,High Value,2025-05-24
C07341,Dhaka,25-34,High Value,2025-07-23
C07342,Sylhet,25-34,Regular,2025-05-23
C07343,Sylhet,35-44,Occasional,2025-04-06
C07344,Dhaka,18-24,Regular,2025-06-11
C07345,Khulna,35-44,Regular,2024-10-25
C07346,Dhaka,18-24,High Value,2024-08-03
C07347,Dhaka,45-54,High Value,2025-10-05
C07348,Dhaka,45-54,Occasional,2024-02-27
C07349,Dhaka,45-54,Regular,2025-06-01
C07350,Dhaka,18-24,High Value,2024-12-11
C07351,Chittagong,45-54,Regular,2024-05-01
C07352,Chittagong,18-24,Occasional,2024-01-24
C07353,Dhaka,25-34,High Value,2024-12-17
C07354,Dhaka,25-34,Regular,2024-03-22
C07355,Sylhet,25-34,Occasional,2024-11-29
C07356,Dhaka,25-34,Occasional,2024-11-08
C07357,Chittagong,35-44,Occasional,2024-03-12
C07358,Dhaka,18-24,Occasional,2024-07-30
C07359,Chittagong,18-24,Regular,2024-05-23
C07360,Dhaka,25-34,Regular,2025-06-23
C07361,Dhaka,35-44,Occasional,2025-10-19
C07362,Rajshahi,25-34,Occasional,2024-12-21
C07363,Chittagong,25-34,Regular,2025-01-05
C07364,Dhaka,35-44,High Value,2024-09-19
C07365,Dhaka,25-34,Occasional,2025-09-07
C07366,Chittagong,18-24,Regular,2024-02-12
C07367,Dhaka,35-44,Occasional,2025-08-13
C07368,Dhaka,35-44,High Value,2025-05-09
C07369,Dhaka,18-24,Occasional,2024-10-18
C07370,Dhaka,35-44,Regular,2024-12-25
C07371,Sylhet,18-24,Occasional,2024-06-07
C07372,Sylhet,18-24,High Value,2025-04-08
C07373,Dhaka,25-34,Occasional,2025-05-08
C07374,Dhaka,25-34,Occasional,2024-02-18
C07375,Sylhet,25-34,Occasional,2024-09-30
C07376,Dhaka,35-44,Regular,2024-02-09
C07377,Dhaka,25-34,Regular,2024-06-20
C07378,Sylhet,18-24,High Value,2025-03-23
C07379,Dhaka,25-34,Regular,2025-10-14
C07380,Sylhet,25-34,Regular,2025-04-17
C07381,Dhaka,25-34,Regular,2024-08-09
C07382,Dhaka,45-54,Occasional,2024-10-27
C07383,Dhaka,18-24,Occasional,2024-11-22
C07384,Sylhet,18-24,Regular,2025-02-01
C07385,Dhaka,35-44,Regular,2025-02-24
C07386,Chittagong,25-34,Regular,2025-03-13
C07387,Rajshahi,18-24,Regular,2025-08-27
C07388,Dhaka,25-34,Occasional,2025-02-16
C07389,Dhaka,25-34,Regular,2024-05-17
C07390,Dhaka,25-34,Regular,2025-06-24
C07391,Sylhet,45-54,Occasional,2025-03-18
C07392,Dhaka,25-34,Occasional,2025-01-14
C07393,Dhaka,25-34,Occasional,2024-03-30
C07394,Dhaka,35-44,Regular,2024-06-16
C07395,Sylhet,35-44,High Value,2024-03-09
C07396,Dhaka,25-34,Regular,2025-07-22
C07397,Dhaka,18-24,Occasional,2024-05-03
C07398,Dhaka,25-34,Regular,2025-10-08
C07399,Rajshahi,25-34,Occasional,2025-10-08
C07400,Sylhet,25-34,High Value,2024-12-15
C07401,Chittagong,18-24,Occasional,2024-08-04
C07402,Dhaka,35-44,Occasional,2024-06-17
C07403,Dhaka,25-34,Regular,2025-05-11
C07404,Khulna,18-24,High Value,2024-06-21
C07405,Chittagong,25-34,High Value,2024-10-10
C07406,Chittagong,35-44,Occasional,2024-10-23
C07407,Sylhet,18-24,Regular,2024-12-07
C07408,Dhaka,35-44,Regular,2024-08-06
C07409,Dhaka,25-34,Regular,2025-09-17
C07410,Dhaka,25-34,Regular,2024-06-22
C07411,Rajshahi,25-34,Occasional,2025-03-14
C07412,Khulna,35-44,Regular,2024-02-26
C07413,Chittagong,25-34,Regular,2025-10-15
C07414,Dhaka,25-34,Occasional,2025-10-17
C07415,Khulna,18-24,Occasional,2024-11-24
C07416,Dhaka,45-54,Regular,2025-10-08
C07417,Sylhet,25-34,Regular,2025-05-11
C07418,Chittagong,18-24,Occasional,2025-01-05
C07419,Chittagong,35-44,Regular,2024-08-04
C07420,Dhaka,45-54,High Value,2024-12-30
C07421,Khulna,25-34,Occasional,2025-02-07
C07422,Dhaka,18-24,High Value,2025-06-10
C07423,Chittagong,25-34,Occasional,2025-07-06
C07424,Khulna,25-34,Regular,2025-01-11
C07425,Khulna,18-24,Regular,2024-02-15
C07426,Dhaka,35-44,Occasional,2025-02-07
C07427,Dhaka,25-34,Regular,2025-03-09
C07428,Dhaka,18-24,Regular,2024-08-28
C07429,Chittagong,25-34,Regular,2024-07-24
C07430,Dhaka,18-24,Regular,2025-10-16
C07431,Dhaka,18-24,High Value,2024-10-08
C07432,Dhaka,18-24,Occasional,2024-04-15
C07433,Sylhet,18-24,Occasional,2024-07-22
C07434,Sylhet,55+,Occasional,2024-12-10
C07435,Dhaka,35-44,Regular,2024-02-12
C07436,Dhaka,35-44,Regular,2024-05-08
C07437,Dhaka,25-34,Regular,2025-07-31
C07438,Dhaka,18-24,Regular,2024-08-04
C07439,Chittagong,18-24,Regular,2025-02-09
C07440,Dhaka,25-34,Regular,2025-10-28
C07441,Dhaka,18-24,Occasional,2024-03-18
C07442,Dhaka,55+,Regular,2024-06-12
C07443,Chittagong,25-34,Occasional,2024-10-13
C07444,Dhaka,45-54,Regular,2024-06-08
C07445,Dhaka,35-44,Regular,2025-04-18
C07446,Dhaka,25-34,Occasional,2024-05-09
C07447,Dhaka,55+,High Value,2024-06-20
C07448,Dhaka,35-44,Occasional,2024-03-15
C07449,Dhaka,35-44,Occasional,2025-01-09
C07450,Rajshahi,25-34,Regular,2024-12-05
C07451,Dhaka,18-24,Regular,2024-06-21
C07452,Dhaka,35-44,Occasional,2025-10-27
C07453,Chittagong,35-44,Occasional,2024-02-04
C07454,Dhaka,25-34,Occasional,2025-04-21
C07455,Dhaka,35-44,Regular,2025-02-24
C07456,Dhaka,25-34,Regular,2024-09-26
C07457,Chittagong,25-34,Occasional,2025-07-22
C07458,Dhaka,25-34,Regular,2025-08-07
C07459,Chittagong,35-44,Occasional,2024-12-25
C07460,Dhaka,25-34,Regular,2024-10-12
C07461,Dhaka,25-34,High Value,2024-11-20
C07462,Dhaka,35-44,Occasional,2024-03-05
C07463,Khulna,25-34,High Value,2024-01-16
C07464,Dhaka,35-44,Occasional,2025-05-08
C07465,Chittagong,55+,Occasional,2024-06-16
C07466,Chittagong,35-44,Occasional,2024-08-09
C07467,Dhaka,45-54,Regular,2025-08-11
C07468,Chittagong,25-34,Regular,2025-06-08
C07469,Chittagong,18-24,Occasional,2024-12-07
C07470,Dhaka,25-34,High Value,2025-02-11
C07471,Sylhet,55+,Regular,2024-09-15
C07472,Dhaka,45-54,Occasional,2025-03-03
C07473,Dhaka,18-24,Occasional,2024-04-26
C07474,Chittagong,55+,Regular,2025-04-20
C07475,Sylhet,25-34,Regular,2025-08-03
C07476,Dhaka,25-34,Occasional,2025-09-07
C07477,Dhaka,25-34,Regular,2024-03-29
C07478,Dhaka,25-34,Regular,2024-05-11
C07479,Dhaka,35-44,Occasional,2024-06-08
C07480,Chittagong,35-44,Regular,2025-06-09
C07481,Khulna,25-34,Occasional,2025-06-17
C07482,Dhaka,25-34,High Value,2024-12-13
C07483,Chittagong,45-54,Occasional,2024-02-04
C07484,Dhaka,25-34,Regular,2025-05-21
C07485,Dhaka,25-34,Occasional,2024-01-29
C07486,Chittagong,25-34,Occasional,2025-02-06
C07487,Dhaka,18-24,Occasional,2024-04-23
C07488,Dhaka,35-44,Regular,2024-01-12
C07489,Dhaka,25-34,Regular,2025-06-28
C07490,Chittagong,35-44,Regular,2024-07-09
C07491,Dhaka,18-24,Regular,2024-10-19
C07492,Chittagong,25-34,Occasional,2024-11-18
C07493,Dhaka,18-24,Regular,2025-03-27
C07494,Dhaka,18-24,Regular,2024-09-04
C07495,Dhaka,25-34,Occasional,2025-06-08
C07496,Dhaka,55+,Occasional,2025-03-01
C07497,Chittagong,25-34,Occasional,2024-10-24
C07498,Dhaka,18-24,Regular,2024-01-03
C07499,Dhaka,35-44,Occasional,2024-06-07
C07500,Dhaka,35-44,Regular,2024-11-17
C07501,Dhaka,25-34,Occasional,2025-03-09
C07502,Dhaka,35-44,Regular,2024-07-30
C07503,Sylhet,18-24,Occasional,2024-03-28
C07504,Dhaka,35-44,Occasional,2025-07-08
C07505,Khulna,35-44,Occasional,2024-06-13
C07506,Chittagong,18-24,Occasional,2024-02-26
C07507,Dhaka,45-54,Occasional,2024-02-12
C07508,Dhaka,45-54,Regular,2025-06-26
C07509,Chittagong,55+,Occasional,2025-03-18
C07510,Dhaka,35-44,Occasional,2025-02-02
C07511,Dhaka,18-24,Regular,2024-04-04
C07512,Khulna,18-24,Occasional,2025-02-12
C07513,Dhaka,25-34,High Value,2025-04-09
C07514,Khulna,45-54,High Value,2024-03-22
C07515,Khulna,25-34,Regular,2025-06-21
C07516,Dhaka,18-24,Occasional,2024-04-11
C07517,Dhaka,18-24,High Value,2025-02-13
C07518,Chittagong,18-24,Occasional,2024-05-18
C07519,Sylhet,25-34,Regular,2024-09-01
C07520,Dhaka,35-44,Regular,2025-02-18
C07521,Sylhet,18-24,High Value,2024-06-18
C07522,Dhaka,25-34,Occasional,2024-04-11
C07523,Dhaka,25-34,Occasional,2025-03-05
C07524,Dhaka,25-34,High Value,2024-06-23
C07525,Dhaka,55+,High Value,2025-10-03
C07526,Dhaka,35-44,Regular,2025-08-11
C07527,Dhaka,35-44,Regular,2024-05-11
C07528,Dhaka,18-24,Occasional,2024-06-16
C07529,Khulna,18-24,Regular,2025-10-22
C07530,Rajshahi,45-54,Occasional,2024-03-11
C07531,Dhaka,18-24,Regular,2025-08-09
C07532,Dhaka,18-24,Regular,2025-07-01
C07533,Dhaka,45-54,High Value,2025-01-19
C07534,Dhaka,18-24,Regular,2025-07-31
C07535,Dhaka,35-44,High Value,2025-03-04
C07536,Chittagong,45-54,Occasional,2025-06-19
C07537,Rajshahi,18-24,Regular,2024-06-09
C07538,Dhaka,25-34,Regular,2024-05-25
C07539,Dhaka,18-24,Occasional,2024-08-30
C07540,Dhaka,25-34,Regular,2024-04-02
C07541,Dhaka,45-54,High Value,2025-05-31
C07542,Chittagong,25-34,Regular,2024-06-09
C07543,Dhaka,25-34,Regular,2024-12-10
C07544,Sylhet,45-54,Occasional,2025-10-10
C07545,Chittagong,25-34,Regular,2024-01-01
C07546,Dhaka,35-44,Regular,2024-09-19
C07547,Chittagong,25-34,Regular,2024-07-04
C07548,Dhaka,35-44,Occasional,2024-06-23
C07549,Dhaka,45-54,Regular,2025-01-08
C07550,Dhaka,18-24,Occasional,2024-09-05
C07551,Dhaka,18-24,Regular,2025-09-09
C07552,Dhaka,18-24,Regular,2024-10-19
C07553,Dhaka,35-44,Regular,2024-11-30
C07554,Chittagong,18-24,High Value,2024-10-08
C07555,Sylhet,18-24,Regular,2025-03-24
C07556,Chittagong,55+,Regular,2025-10-16
C07557,Chittagong,35-44,Regular,2024-08-13
C07558,Chittagong,25-34,High Value,2024-02-15
C07559,Dhaka,25-34,High Value,2025-04-09
C07560,Dhaka,18-24,Occasional,2024-10-18
C07561,Dhaka,25-34,High Value,2025-04-14
C07562,Chittagong,35-44,Occasional,2024-03-28
C07563,Chittagong,18-24,High Value,2024-09-23
C07564,Khulna,25-34,Regular,2024-05-05
C07565,Rajshahi,25-34,Occasional,2024-10-02
C07566,Dhaka,18-24,Regular,2024-10-31
C07567,Chittagong,25-34,Regular,2025-02-04
C07568,Dhaka,18-24,Occasional,2025-04-14
C07569,Dhaka,25-34,Occasional,2025-07-31
C07570,Dhaka,35-44,Occasional,2025-01-22
C07571,Dhaka,18-24,Regular,2024-01-03
C07572,Khulna,25-34,High Value,2025-01-12
C07573,Dhaka,18-24,Occasional,2025-08-31
C07574,Dhaka,25-34,Regular,2025-08-07
C07575,Dhaka,35-44,Occasional,2025-07-15
C07576,Sylhet,25-34,Occasional,2025-06-17
C07577,Rajshahi,45-54,Regular,2024-09-18
C07578,Sylhet,25-34,Regular,2024-10-12
C07579,Khulna,55+,High Value,2024-02-08
C07580,Dhaka,18-24,Occasional,2024-11-27
C07581,Dhaka,25-34,Regular,2024-09-01
C07582,Rajshahi,18-24,Occasional,2024-12-14
C07583,Dhaka,18-24,High Value,2025-05-03
C07584,Khulna,25-34,Regular,2025-03-15
C07585,Dhaka,25-34,Regular,2025-05-15
C07586,Dhaka,25-34,Regular,2024-08-18
C07587,Dhaka,18-24,Regular,2024-01-05
C07588,Dhaka,18-24,High Value,2024-11-28
C07589,Dhaka,18-24,Occasional,2024-09-07
C07590,Dhaka,25-34,Regular,2024-05-26
C07591,Dhaka,25-34,Regular,2024-05-25
C07592,Rajshahi,25-34,Regular,2024-02-23
C07593,Dhaka,18-24,Regular,2024-10-28
C07594,Khulna,25-34,Occasional,2024-09-29
C07595,Dhaka,18-24,Regular,2024-03-29
C07596,Dhaka,18-24,Regular,2025-10-20
C07597,Dhaka,25-34,High Value,2024-03-21
C07598,Rajshahi,35-44,Regular,2025-02-25
C07599,Dhaka,25-34,Regular,2024-10-01
C07600,Dhaka,35-44,Occasional,2025-08-29
C07601,Dhaka,25-34,Regular,2025-07-13
C07602,Khulna,25-34,Regular,2024-07-20
C07603,Sylhet,25-34,Occasional,2024-09-14
C07604,Dhaka,45-54,Occasional,2024-02-15
C07605,Dhaka,35-44,Regular,2024-08-25
C07606,Khulna,55+,Regular,2025-03-26
C07607,Dhaka,45-54,Regular,2025-03-26
C07608,Dhaka,25-34,High Value,2024-01-07
C07609,Dhaka,25-34,High Value,2025-10-08
C07610,Dhaka,25-34,Regular,2024-04-28
C07611,Dhaka,18-24,Occasional,2024-05-24
C07612,Chittagong,35-44,Regular,2025-08-14
C07613,Sylhet,18-24,Occasional,2025-08-15
C07614,Sylhet,25-34,Regular,2025-10-25
C07615,Chittagong,18-24,Regular,2025-10-27
C07616,Dhaka,55+,Occasional,2024-02-03
C07617,Dhaka,18-24,Regular,2024-12-02
C07618,Rajshahi,35-44,Regular,2025-02-24
C07619,Dhaka,25-34,Regular,2025-02-13
C07620,Dhaka,25-34,Regular,2025-01-03
C07621,Dhaka,18-24,Occasional,2025-06-18
C07622,Dhaka,25-34,High Value,2025-07-24
C07623,Dhaka,25-34,Regular,2024-03-19
C07624,Dhaka,25-34,Regular,2025-01-11
C07625,Rajshahi,25-34,Regular,2025-07-02
C07626,Sylhet,25-34,Occasional,2024-03-31
C07627,Dhaka,25-34,Regular,2024-12-03
C07628,Dhaka,25-34,Occasional,2024-03-31
C07629,Rajshahi,25-34,Regular,2025-09-14
C07630,Dhaka,25-34,Occasional,2025-04-10
C07631,Chittagong,25-34,Occasional,2024-05-19
C07632,Dhaka,35-44,Regular,2024-06-18
C07633,Dhaka,18-24,High Value,2025-08-10
C07634,Chittagong,25-34,Regular,2024-03-02
C07635,Khulna,25-34,Occasional,2024-11-10
C07636,Chittagong,55+,High Value,2024-07-25
C07637,Dhaka,18-24,Regular,2024-12-14
C07638,Chittagong,18-24,Occasional,2025-03-24
C07639,Dhaka,35-44,High Value,2025-03-01
C07640,Chittagong,25-34,Occasional,2024-10-02
C07641,Chittagong,25-34,Occasional,2024-12-31
C07642,Dhaka,18-24,Regular,2024-07-03
C07643,Dhaka,18-24,Regular,2025-05-28
C07644,Dhaka,18-24,Occasional,2024-06-18
C07645,Dhaka,18-24,High Value,2024-08-11
C07646,Dhaka,25-34,High Value,2025-07-09
C07647,Dhaka,25-34,High Value,2024-11-17
C07648,Dhaka,55+,Regular,2024-12-24
C07649,Rajshahi,18-24,Regular,2024-06-08
C07650,Dhaka,45-54,Regular,2025-08-05
C07651,Dhaka,18-24,Occasional,2025-10-02
C07652,Rajshahi,35-44,Occasional,2024-11-20
C07653,Dhaka,45-54,High Value,2024-05-30
C07654,Dhaka,25-34,Regular,2025-02-18
C07655,Dhaka,25-34,Regular,2025-01-02
C07656,Dhaka,25-34,Regular,2025-05-17
C07657,Dhaka,18-24,High Value,2024-05-30
C07658,Dhaka,25-34,Regular,2025-01-03
C07659,Khulna,18-24,Occasional,2024-10-17
C07660,Dhaka,25-34,Occasional,2024-02-06
C07661,Chittagong,18-24,Regular,2024-02-23
C07662,Chittagong,35-44,High Value,2025-06-05
C07663,Dhaka,25-34,Regular,2025-07-09
C07664,Dhaka,18-24,Regular,2024-02-20
C07665,Dhaka,25-34,Regular,2025-09-22
C07666,Dhaka,35-44,Regular,2025-10-10
C07667,Dhaka,18-24,Regular,2024-03-13
C07668,Dhaka,45-54,Regular,2025-08-15
C07669,Chittagong,25-34,Regular,2024-01-06
C07670,Dhaka,18-24,Occasional,2025-08-25
C07671,Dhaka,35-44,Regular,2024-08-03
C07672,Chittagong,25-34,Regular,2025-01-15
C07673,Dhaka,35-44,Regular,2024-06-02
C07674,Khulna,25-34,Regular,2024-03-15
C07675,Dhaka,35-44,High Value,2025-05-19
C07676,Chittagong,25-34,Occasional,2025-09-21
C07677,Dhaka,25-34,Regular,2024-10-09
C07678,Dhaka,25-34,Occasional,2024-10-10
C07679,Dhaka,18-24,High Value,2024-05-15
C07680,Dhaka,18-24,Occasional,2024-02-09
C07681,Dhaka,25-34,Regular,2025-07-17
C07682,Dhaka,25-34,Regular,2024-04-30
C07683,Dhaka,55+,Regular,2025-01-01
C07684,Rajshahi,25-34,Regular,2025-02-16
C07685,Dhaka,35-44,Regular,2024-07-11
C07686,Dhaka,25-34,Regular,2024-05-14
C07687,Chittagong,25-34,Regular,2025-05-07
C07688,Chittagong,25-34,Regular,2025-05-07
C07689,Khulna,55+,Regular,2025-08-26
C07690,Dhaka,55+,Occasional,2024-05-22
C07691,Chittagong,25-34,Regular,2024-07-31
C07692,Dhaka,25-34,Occasional,2024-07-09
C07693,Dhaka,25-34,Regular,2024-04-25
C07694,Khulna,18-24,Regular,2024-12-06
C07695,Dhaka,25-34,Occasional,2024-03-17
C07696,Dhaka,25-34,Occasional,2025-06-05
C07697,Chittagong,18-24,Occasional,2024-02-10
C07698,Dhaka,25-34,Occasional,2024-02-20
C07699,Dhaka,25-34,Regular,2024-03-06
C07700,Khulna,35-44,Occasional,2025-03-12
C07701,Dhaka,25-34,Occasional,2024-03-22
C07702,Rajshahi,18-24,Regular,2025-03-12
C07703,Dhaka,25-34,Regular,2024-12-12
C07704,Dhaka,18-24,Regular,2025-09-26
C07705,Chittagong,25-34,High Value,2025-06-29
C07706,Rajshahi,35-44,Occasional,2024-04-10
C07707,Dhaka,25-34,Regular,2025-06-30
C07708,Chittagong,25-34,Occasional,2025-05-19
C07709,Chittagong,35-44,Regular,2024-11-12
C07710,Sylhet,18-24,Occasional,2024-10-06
C07711,Dhaka,35-44,Regular,2025-04-06
C07712,Chittagong,45-54,Regular,2024-11-18
C07713,Chittagong,25-34,Occasional,2025-01-04
C07714,Sylhet,25-34,Occasional,2024-03-07
C07715,Dhaka,25-34,Regular,2024-09-23
C07716,Dhaka,25-34,Regular,2025-02-11
C07717,Dhaka,25-34,Regular,2024-09-20
C07718,Dhaka,25-34,Occasional,2025-06-13
C07719,Dhaka,35-44,Regular,2024-12-07
C07720,Dhaka,25-34,Regular,2024-05-09
C07721,Dhaka,55+,Regular,2024-01-30
C07722,Dhaka,25-34,Regular,2024-05-21
C07723,Sylhet,25-34,Regular,2024-02-18
C07724,Khulna,35-44,Regular,2024-05-14
C07725,Chittagong,25-34,Occasional,2025-02-28
C07726,Rajshahi,35-44,High Value,2025-07-15
